order_id,pizza_id,quantity,order_date,order_time,pizza_type_id,pizza_size,price,name,category,ingredients
759,pizza_hawaiian_s,2,2023-06-19,01:22:57,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
759,pizza_buffalo_chicken_l,1,2023-06-19,01:22:57,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
760,pizza_pepperoni_s,3,2023-09-09,23:38:57,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
760,pizza_supreme_l,3,2023-09-09,23:38:57,pizza_supreme,L,10.84,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
760,pizza_supreme_s,3,2023-09-09,23:38:57,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
760,pizza_pepperoni_s,2,2023-09-09,23:38:57,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
760,pizza_meat_lovers_s,2,2023-09-09,23:38:57,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
761,pizza_meat_lovers_s,1,2023-12-01,14:56:45,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
761,pizza_bbq_chicken_l,1,2023-12-01,14:56:45,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
761,pizza_meat_lovers_m,2,2023-12-01,14:56:45,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
762,pizza_hawaiian_l,2,2023-12-03,23:28:10,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
762,pizza_veggie_xl,2,2023-12-03,23:28:10,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
762,pizza_mushroom_xl,3,2023-12-03,23:28:10,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
762,pizza_spinach_feta_l,1,2023-12-03,23:28:10,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
762,pizza_supreme_l,1,2023-12-03,23:28:10,pizza_supreme,L,10.84,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
763,pizza_margherita_l,2,2023-06-13,05:40:31,pizza_margherita,L,6.28,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
764,pizza_supreme_s,1,2023-07-26,09:38:44,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
764,pizza_hawaiian_s,1,2023-07-26,09:38:44,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
764,pizza_supreme_s,2,2023-07-26,09:38:44,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
764,pizza_pepperoni_xl,3,2023-07-26,09:38:44,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
764,pizza_mushroom_s,2,2023-07-26,09:38:44,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
765,pizza_buffalo_chicken_l,3,2023-01-23,22:32:26,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
765,pizza_veggie_xl,1,2023-01-23,22:32:26,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
765,pizza_buffalo_chicken_xl,1,2023-01-23,22:32:26,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
765,pizza_supreme_m,2,2023-01-23,22:32:26,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
766,pizza_buffalo_chicken_m,3,2023-08-27,18:24:05,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
767,pizza_pepperoni_m,2,2023-03-09,17:53:33,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
767,pizza_bbq_chicken_xl,3,2023-03-09,17:53:33,pizza_bbq_chicken,XL,8.74,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
767,pizza_meat_lovers_xl,1,2023-03-09,17:53:33,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
767,pizza_mushroom_xl,2,2023-03-09,17:53:33,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
767,pizza_veggie_l,3,2023-03-09,17:53:33,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
768,pizza_meat_lovers_xl,2,2023-12-05,05:28:01,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
768,pizza_bbq_chicken_s,2,2023-12-05,05:28:01,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
768,pizza_meat_lovers_s,3,2023-12-05,05:28:01,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
768,pizza_spinach_feta_m,1,2023-12-05,05:28:01,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
769,pizza_meat_lovers_l,2,2023-06-10,08:17:30,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
769,pizza_buffalo_chicken_xl,1,2023-06-10,08:17:30,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
769,pizza_supreme_m,3,2023-06-10,08:17:30,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
769,pizza_buffalo_chicken_xl,1,2023-06-10,08:17:30,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
770,pizza_veggie_xl,2,2023-04-18,03:25:01,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
770,pizza_pepperoni_m,3,2023-04-18,03:25:01,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
770,pizza_meat_lovers_m,1,2023-04-18,03:25:01,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
770,pizza_supreme_xl,2,2023-04-18,03:25:01,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
770,pizza_meat_lovers_m,2,2023-04-18,03:25:01,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
771,pizza_bbq_chicken_m,1,2023-11-21,16:32:21,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
771,pizza_spinach_feta_s,3,2023-11-21,16:32:21,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
771,pizza_bbq_chicken_m,1,2023-11-21,16:32:21,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
771,pizza_meat_lovers_xl,1,2023-11-21,16:32:21,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
771,pizza_pepperoni_s,2,2023-11-21,16:32:21,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
772,pizza_veggie_xl,1,2023-02-04,20:41:28,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
772,pizza_veggie_s,1,2023-02-04,20:41:28,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
772,pizza_hawaiian_s,2,2023-02-04,20:41:28,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
772,pizza_veggie_m,3,2023-02-04,20:41:28,pizza_veggie,M,9.79,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
773,pizza_supreme_m,3,2023-01-28,22:44:22,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
773,pizza_mushroom_l,2,2023-01-28,22:44:22,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
774,pizza_buffalo_chicken_l,1,2023-12-29,16:00:18,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
775,pizza_pepperoni_s,2,2023-03-05,19:49:45,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
775,pizza_mushroom_s,2,2023-03-05,19:49:45,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
775,pizza_margherita_m,1,2023-03-05,19:49:45,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
775,pizza_supreme_xl,3,2023-03-05,19:49:45,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
775,pizza_mushroom_m,3,2023-03-05,19:49:45,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
776,pizza_hawaiian_s,2,2023-03-01,08:22:27,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
777,pizza_veggie_xl,3,2023-04-07,12:31:57,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
778,pizza_meat_lovers_s,1,2023-10-08,18:21:40,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
778,pizza_hawaiian_l,3,2023-10-08,18:21:40,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
778,pizza_hawaiian_s,3,2023-10-08,18:21:40,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
778,pizza_meat_lovers_m,2,2023-10-08,18:21:40,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
778,pizza_buffalo_chicken_s,3,2023-10-08,18:21:40,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
779,pizza_buffalo_chicken_s,1,2023-08-03,10:40:21,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
779,pizza_hawaiian_xl,2,2023-08-03,10:40:21,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
779,pizza_spinach_feta_s,3,2023-08-03,10:40:21,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
779,pizza_buffalo_chicken_m,1,2023-08-03,10:40:21,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
779,pizza_mushroom_s,3,2023-08-03,10:40:21,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
780,pizza_supreme_xl,2,2023-05-05,18:10:51,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
780,pizza_mushroom_m,2,2023-05-05,18:10:51,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
780,pizza_veggie_m,2,2023-05-05,18:10:51,pizza_veggie,M,9.79,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
780,pizza_supreme_l,2,2023-05-05,18:10:51,pizza_supreme,L,10.84,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
780,pizza_veggie_xl,1,2023-05-05,18:10:51,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
781,pizza_veggie_m,2,2023-11-23,12:50:45,pizza_veggie,M,9.79,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
782,pizza_spinach_feta_s,1,2023-08-05,00:53:18,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
782,pizza_bbq_chicken_m,2,2023-08-05,00:53:18,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
782,pizza_spinach_feta_l,1,2023-08-05,00:53:18,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
783,pizza_buffalo_chicken_m,2,2023-07-17,22:44:44,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
783,pizza_veggie_l,1,2023-07-17,22:44:44,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
783,pizza_meat_lovers_m,2,2023-07-17,22:44:44,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
783,pizza_supreme_xl,2,2023-07-17,22:44:44,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
784,pizza_hawaiian_l,2,2023-11-04,22:46:46,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
784,pizza_spinach_feta_s,2,2023-11-04,22:46:46,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
784,pizza_margherita_m,1,2023-11-04,22:46:46,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
784,pizza_supreme_xl,3,2023-11-04,22:46:46,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
785,pizza_bbq_chicken_l,1,2023-08-08,08:30:51,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
785,pizza_meat_lovers_xl,3,2023-08-08,08:30:51,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
785,pizza_meat_lovers_xl,3,2023-08-08,08:30:51,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
785,pizza_margherita_xl,1,2023-08-08,08:30:51,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
786,pizza_veggie_xl,3,2023-11-16,15:22:57,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
786,pizza_spinach_feta_m,1,2023-11-16,15:22:57,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
787,pizza_margherita_xl,3,2023-01-08,18:42:45,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
788,pizza_mushroom_xl,3,2023-12-01,22:17:13,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
788,pizza_mushroom_s,1,2023-12-01,22:17:13,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
788,pizza_hawaiian_s,2,2023-12-01,22:17:13,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
789,pizza_meat_lovers_l,1,2023-07-09,22:36:16,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
789,pizza_buffalo_chicken_l,3,2023-07-09,22:36:16,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
789,pizza_bbq_chicken_m,2,2023-07-09,22:36:16,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
790,pizza_spinach_feta_s,3,2023-02-09,16:43:03,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
790,pizza_mushroom_m,2,2023-02-09,16:43:03,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
791,pizza_mushroom_m,3,2023-09-11,07:45:40,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
791,pizza_hawaiian_m,3,2023-09-11,07:45:40,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
791,pizza_buffalo_chicken_s,2,2023-09-11,07:45:40,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
791,pizza_mushroom_m,2,2023-09-11,07:45:40,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
791,pizza_hawaiian_s,1,2023-09-11,07:45:40,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
792,pizza_meat_lovers_l,1,2023-11-14,09:27:18,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
792,pizza_buffalo_chicken_s,1,2023-11-14,09:27:18,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
792,pizza_veggie_xl,2,2023-11-14,09:27:18,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
792,pizza_veggie_l,2,2023-11-14,09:27:18,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
793,pizza_bbq_chicken_xl,2,2023-08-01,20:08:03,pizza_bbq_chicken,XL,8.74,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
793,pizza_pepperoni_m,1,2023-08-01,20:08:03,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
793,pizza_veggie_s,2,2023-08-01,20:08:03,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
794,pizza_margherita_s,2,2023-07-20,01:29:45,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
795,pizza_meat_lovers_m,3,2023-05-07,18:45:21,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
795,pizza_bbq_chicken_s,3,2023-05-07,18:45:21,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
795,pizza_veggie_xl,1,2023-05-07,18:45:21,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
796,pizza_margherita_s,2,2023-11-03,08:31:33,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
796,pizza_pepperoni_xl,3,2023-11-03,08:31:33,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
797,pizza_veggie_xl,1,2023-03-04,20:42:04,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
797,pizza_bbq_chicken_xl,1,2023-03-04,20:42:04,pizza_bbq_chicken,XL,8.74,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
797,pizza_buffalo_chicken_xl,2,2023-03-04,20:42:04,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
797,pizza_supreme_l,2,2023-03-04,20:42:04,pizza_supreme,L,10.84,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
798,pizza_meat_lovers_xl,2,2023-08-17,19:22:15,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
799,pizza_margherita_xl,3,2023-02-19,09:52:35,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
799,pizza_meat_lovers_s,3,2023-02-19,09:52:35,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
799,pizza_bbq_chicken_m,1,2023-02-19,09:52:35,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
799,pizza_margherita_m,2,2023-02-19,09:52:35,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
799,pizza_supreme_m,3,2023-02-19,09:52:35,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
800,pizza_margherita_m,2,2023-07-31,00:42:39,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
800,pizza_supreme_l,3,2023-07-31,00:42:39,pizza_supreme,L,10.84,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
800,pizza_supreme_s,3,2023-07-31,00:42:39,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
800,pizza_mushroom_xl,3,2023-07-31,00:42:39,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
800,pizza_buffalo_chicken_m,2,2023-07-31,00:42:39,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
801,pizza_spinach_feta_m,1,2023-12-08,12:48:27,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
801,pizza_mushroom_xl,3,2023-12-08,12:48:27,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
801,pizza_hawaiian_xl,2,2023-12-08,12:48:27,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
802,pizza_meat_lovers_m,2,2023-08-15,12:07:26,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
803,pizza_meat_lovers_xl,1,2023-10-05,14:10:29,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
804,pizza_spinach_feta_l,1,2023-08-22,14:23:10,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
804,pizza_supreme_s,1,2023-08-22,14:23:10,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
804,pizza_mushroom_m,2,2023-08-22,14:23:10,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
804,pizza_bbq_chicken_m,1,2023-08-22,14:23:10,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
805,pizza_margherita_l,2,2023-12-27,14:24:07,pizza_margherita,L,6.28,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
805,pizza_meat_lovers_m,3,2023-12-27,14:24:07,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
806,pizza_bbq_chicken_s,2,2023-09-04,05:29:50,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
806,pizza_buffalo_chicken_s,1,2023-09-04,05:29:50,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
806,pizza_bbq_chicken_l,3,2023-09-04,05:29:50,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
807,pizza_bbq_chicken_s,1,2023-07-03,03:53:36,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
808,pizza_margherita_l,3,2023-02-01,18:26:24,pizza_margherita,L,6.28,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
809,pizza_pepperoni_s,3,2023-11-24,13:16:19,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
809,pizza_hawaiian_l,1,2023-11-24,13:16:19,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
809,pizza_supreme_s,2,2023-11-24,13:16:19,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
809,pizza_supreme_s,3,2023-11-24,13:16:19,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
809,pizza_hawaiian_xl,2,2023-11-24,13:16:19,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
810,pizza_hawaiian_xl,3,2023-09-01,04:55:15,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
810,pizza_margherita_s,2,2023-09-01,04:55:15,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
810,pizza_pepperoni_l,3,2023-09-01,04:55:15,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
810,pizza_spinach_feta_s,3,2023-09-01,04:55:15,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
810,pizza_supreme_l,3,2023-09-01,04:55:15,pizza_supreme,L,10.84,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
811,pizza_veggie_xl,3,2023-05-08,04:56:51,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
812,pizza_bbq_chicken_s,2,2023-02-27,07:28:41,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
812,pizza_hawaiian_xl,2,2023-02-27,07:28:41,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
813,pizza_margherita_m,2,2023-04-05,15:48:07,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
814,pizza_spinach_feta_m,2,2023-07-11,18:45:15,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
814,pizza_bbq_chicken_m,1,2023-07-11,18:45:15,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
814,pizza_hawaiian_m,2,2023-07-11,18:45:15,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
815,pizza_veggie_l,2,2023-09-17,23:03:47,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
815,pizza_margherita_s,1,2023-09-17,23:03:47,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
815,pizza_mushroom_m,1,2023-09-17,23:03:47,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
816,pizza_margherita_s,2,2023-11-11,03:35:35,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
816,pizza_mushroom_xl,3,2023-11-11,03:35:35,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
